Vehicle ID,Trip start,Trip end,Trip duration (min),Trip distance (km),Idle time (min),Stop-start count,Avg speed,Avg engine load,Driving pattern
VEH-012,2025-12-09T04:00:00+00:00,2025-12-09T11:45:00+00:00,465,654.0,10,2,84.4,58.3,Highway Cruise
VEH-012,2025-12-09T20:25:00+00:00,2025-12-10T01:50:00+00:00,325,466.7,10,2,86.2,58.7,Highway Cruise
VEH-012,2025-12-10T08:55:00+00:00,2025-12-10T10:45:00+00:00,110,47.9,0,0,26.1,34.9,City Delivery
VEH-012,2025-12-10T13:45:00+00:00,2025-12-10T22:40:00+00:00,535,770.7,5,1,86.4,59.3,Highway Cruise
VEH-012,2025-12-11T05:20:00+00:00,2025-12-11T08:40:00+00:00,200,96.1,0,0,28.8,35.4,City Delivery
VEH-012,2025-12-11T12:50:00+00:00,2025-12-11T21:55:00+00:00,545,779.9,15,3,85.9,58.6,Highway Cruise
VEH-012,2025-12-12T04:50:00+00:00,2025-12-12T18:00:00+00:00,790,817.1,0,0,62.1,75.1,Heavy Haul
VEH-012,2025-12-13T02:25:00+00:00,2025-12-13T06:40:00+00:00,255,118.6,0,0,27.9,35.8,City Delivery
VEH-012,2025-12-13T12:35:00+00:00,2025-12-13T14:25:00+00:00,110,52.1,0,0,28.4,35.1,City Delivery
VEH-012,2025-12-13T20:25:00+00:00,2025-12-14T15:05:00+00:00,1120,1030.0,410,5,55.2,42.3,Highway Cruise (Long Haul)
VEH-012,2025-12-14T21:55:00+00:00,2025-12-15T08:20:00+00:00,625,892.7,15,3,85.7,59.3,Highway Cruise
VEH-012,2025-12-15T11:40:00+00:00,2025-12-15T16:15:00+00:00,275,125.4,0,0,27.4,35.5,City Delivery
VEH-012,2025-12-15T18:05:00+00:00,2025-12-15T22:35:00+00:00,270,111.2,5,1,24.7,35.0,City Delivery
VEH-012,2025-12-16T00:55:00+00:00,2025-12-16T03:40:00+00:00,165,81.8,5,1,29.8,37.1,City Delivery
VEH-012,2025-12-16T07:25:00+00:00,2025-12-16T12:20:00+00:00,295,134.0,5,1,27.3,35.9,City Delivery
VEH-012,2025-12-16T17:25:00+00:00,2025-12-16T19:50:00+00:00,145,65.8,5,1,27.2,35.6,City Delivery
VEH-012,2025-12-17T04:45:00+00:00,2025-12-17T07:15:00+00:00,150,62.5,0,0,25.0,35.4,City Delivery
VEH-012,2025-12-17T11:05:00+00:00,2025-12-17T17:45:00+00:00,400,565.5,10,1,84.8,60.3,Highway Cruise
VEH-012,2025-12-18T02:35:00+00:00,2025-12-18T03:40:00+00:00,65,32.1,0,0,29.6,35.9,City Delivery
VEH-012,2025-12-18T11:40:00+00:00,2025-12-18T17:20:00+00:00,340,482.8,15,2,85.2,59.0,Highway Cruise
VEH-012,2025-12-19T00:50:00+00:00,2025-12-19T04:40:00+00:00,230,323.2,10,2,84.3,57.4,Highway Cruise
VEH-012,2025-12-19T13:55:00+00:00,2025-12-20T00:50:00+00:00,655,951.2,5,1,87.1,60.0,Highway Cruise
VEH-012,2025-12-20T01:50:00+00:00,2025-12-20T16:40:00+00:00,890,904.8,30,5,61.0,73.0,Heavy Haul
VEH-012,2025-12-21T02:35:00+00:00,2025-12-21T09:50:00+00:00,435,636.1,5,1,87.7,59.7,Highway Cruise
VEH-012,2025-12-21T15:05:00+00:00,2025-12-21T18:15:00+00:00,190,265.4,5,1,83.8,59.6,Highway Cruise
VEH-012,2025-12-21T20:55:00+00:00,2025-12-21T23:30:00+00:00,155,213.4,10,2,82.6,56.3,Highway Cruise
VEH-012,2025-12-22T03:15:00+00:00,2025-12-22T08:05:00+00:00,290,122.0,10,2,25.2,34.8,City Delivery
VEH-012,2025-12-22T17:15:00+00:00,2025-12-23T03:05:00+00:00,590,826.5,20,4,84.1,58.7,Highway Cruise
VEH-012,2025-12-23T05:55:00+00:00,2025-12-23T15:00:00+00:00,545,790.9,5,1,87.1,60.3,Highway Cruise
VEH-012,2025-12-24T00:55:00+00:00,2025-12-24T05:10:00+00:00,255,122.4,5,1,28.8,35.9,City Delivery
VEH-012,2025-12-24T11:30:00+00:00,2025-12-24T14:50:00+00:00,200,90.8,0,0,27.2,37.0,City Delivery
VEH-012,2025-12-24T23:45:00+00:00,2025-12-25T21:55:00+00:00,1330,1410.9,370,3,63.6,46.9,Highway Cruise (Long Haul)
VEH-012,2025-12-26T04:45:00+00:00,2025-12-26T11:35:00+00:00,410,594.1,0,0,86.9,59.0,Highway Cruise
VEH-012,2025-12-26T19:00:00+00:00,2025-12-26T21:20:00+00:00,140,64.2,5,1,27.5,33.8,City Delivery
VEH-012,2025-12-26T23:45:00+00:00,2025-12-27T12:25:00+00:00,760,771.2,10,2,60.9,74.4,Heavy Haul
VEH-012,2025-12-27T20:10:00+00:00,2025-12-27T21:55:00+00:00,105,43.8,0,0,25.0,34.7,City Delivery
VEH-012,2025-12-28T00:25:00+00:00,2025-12-28T03:40:00+00:00,195,82.8,10,2,25.5,35.2,City Delivery
VEH-012,2025-12-28T13:35:00+00:00,2025-12-28T22:15:00+00:00,520,739.5,15,3,85.3,59.7,Highway Cruise
VEH-012,2025-12-29T03:30:00+00:00,2025-12-29T04:55:00+00:00,85,35.5,5,1,25.0,35.4,City Delivery
VEH-012,2025-12-29T07:30:00+00:00,2025-12-29T16:10:00+00:00,520,740.0,10,2,85.4,58.9,Highway Cruise
VEH-012,2025-12-29T17:45:00+00:00,2025-12-30T02:55:00+00:00,550,791.1,10,2,86.3,59.1,Highway Cruise
VEH-012,2025-12-30T11:40:00+00:00,2025-12-30T12:45:00+00:00,65,31.5,0,0,29.0,36.8,City Delivery
VEH-013,2025-12-01T00:00:00+00:00,2025-12-01T06:20:00+00:00,380,390.0,5,1,61.6,74.5,Heavy Haul
VEH-013,2025-12-01T11:20:00+00:00,2025-12-02T07:20:00+00:00,1200,1185.8,370,1,59.3,45.0,Highway Cruise (Long Haul)
VEH-013,2025-12-02T09:30:00+00:00,2025-12-02T12:50:00+00:00,200,97.7,0,0,29.3,37.7,City Delivery
VEH-013,2025-12-02T17:15:00+00:00,2025-12-03T19:25:00+00:00,1570,1648.3,445,4,63.0,46.4,Highway Cruise (Long Haul)
VEH-013,2025-12-04T04:15:00+00:00,2025-12-04T15:00:00+00:00,645,875.3,30,6,81.4,56.7,Highway Cruise
VEH-013,2025-12-04T18:50:00+00:00,2025-12-06T01:30:00+00:00,1840,1424.9,460,2,46.5,58.9,Heavy Haul (Long Haul)
VEH-013,2025-12-06T04:55:00+00:00,2025-12-06T06:30:00+00:00,95,40.3,5,1,25.5,34.9,City Delivery
VEH-013,2025-12-06T11:20:00+00:00,2025-12-06T21:00:00+00:00,580,829.3,15,3,85.8,59.3,Highway Cruise
VEH-013,2025-12-07T01:25:00+00:00,2025-12-08T14:45:00+00:00,2240,1822.4,515,6,48.8,60.9,Heavy Haul (Long Haul)
VEH-013,2025-12-08T17:00:00+00:00,2025-12-08T23:20:00+00:00,380,539.1,5,1,85.1,57.3,Highway Cruise
VEH-013,2025-12-09T05:20:00+00:00,2025-12-09T23:55:00+00:00,1115,1031.5,415,2,55.5,42.4,Highway Cruise (Long Haul)
VEH-013,2025-12-10T03:20:00+00:00,2025-12-10T09:30:00+00:00,370,545.1,0,0,88.4,60.5,Highway Cruise
VEH-013,2025-12-10T19:15:00+00:00,2025-12-11T05:40:00+00:00,625,655.7,5,1,62.9,74.8,Heavy Haul
VEH-013,2025-12-11T07:50:00+00:00,2025-12-11T12:15:00+00:00,265,365.7,5,1,82.8,57.8,Highway Cruise
VEH-013,2025-12-11T17:30:00+00:00,2025-12-12T16:45:00+00:00,1395,1473.0,385,2,63.4,46.6,Highway Cruise (Long Haul)
VEH-013,2025-12-12T19:05:00+00:00,2025-12-13T07:15:00+00:00,730,750.6,15,3,61.7,74.6,Heavy Haul
VEH-013,2025-12-13T11:00:00+00:00,2025-12-13T12:50:00+00:00,110,51.9,5,1,28.3,35.1,City Delivery
VEH-013,2025-12-13T14:45:00+00:00,2025-12-13T22:50:00+00:00,485,506.7,10,2,62.7,74.7,Heavy Haul
VEH-013,2025-12-14T01:20:00+00:00,2025-12-14T05:55:00+00:00,275,401.4,0,0,87.6,60.3,Highway Cruise
VEH-013,2025-12-14T12:10:00+00:00,2025-12-15T10:30:00+00:00,1340,1450.6,340,6,65.0,47.8,Highway Cruise (Long Haul)
VEH-013,2025-12-15T18:35:00+00:00,2025-12-15T21:15:00+00:00,160,232.7,0,0,87.3,60.5,Highway Cruise
VEH-013,2025-12-16T03:45:00+00:00,2025-12-16T11:05:00+00:00,440,619.5,20,4,84.5,57.6,Highway Cruise
VEH-013,2025-12-16T14:10:00+00:00,2025-12-16T18:05:00+00:00,235,237.8,10,2,60.7,74.8,Heavy Haul
VEH-013,2025-12-17T01:15:00+00:00,2025-12-17T12:15:00+00:00,660,663.5,30,6,60.3,73.0,Heavy Haul
VEH-013,2025-12-17T19:25:00+00:00,2025-12-18T01:55:00+00:00,390,557.4,10,2,85.8,58.1,Highway Cruise
VEH-013,2025-12-18T07:35:00+00:00,2025-12-18T12:40:00+00:00,305,427.6,15,3,84.1,57.1,Highway Cruise
VEH-013,2025-12-18T19:40:00+00:00,2025-12-19T04:30:00+00:00,530,737.4,20,4,83.5,57.8,Highway Cruise
VEH-013,2025-12-19T11:15:00+00:00,2025-12-19T16:30:00+00:00,315,457.1,0,0,87.1,59.7,Highway Cruise
VEH-013,2025-12-20T00:45:00+00:00,2025-12-20T04:10:00+00:00,205,96.9,0,0,28.4,36.1,City Delivery
VEH-013,2025-12-20T13:40:00+00:00,2025-12-20T16:50:00+00:00,190,89.7,0,0,28.3,37.5,City Delivery
VEH-013,2025-12-20T18:15:00+00:00,2025-12-21T01:15:00+00:00,420,603.4,5,1,86.2,59.8,Highway Cruise
VEH-013,2025-12-21T09:55:00+00:00,2025-12-21T16:25:00+00:00,390,562.5,5,1,86.5,59.9,Highway Cruise
VEH-013,2025-12-21T20:10:00+00:00,2025-12-22T20:55:00+00:00,1485,1604.2,385,2,64.8,47.2,Highway Cruise (Long Haul)
VEH-013,2025-12-23T01:45:00+00:00,2025-12-23T09:25:00+00:00,460,626.6,30,5,81.7,55.9,Highway Cruise
VEH-013,2025-12-23T18:00:00+00:00,2025-12-23T21:55:00+00:00,235,323.7,10,2,82.6,57.6,Highway Cruise
VEH-013,2025-12-24T03:40:00+00:00,2025-12-24T11:00:00+00:00,440,634.0,5,1,86.5,60.5,Highway Cruise
VEH-013,2025-12-24T16:05:00+00:00,2025-12-24T20:40:00+00:00,275,383.6,10,2,83.7,57.5,Highway Cruise
VEH-013,2025-12-24T22:55:00+00:00,2025-12-25T22:35:00+00:00,1420,1455.9,430,4,61.5,45.5,Highway Cruise (Long Haul)
VEH-013,2025-12-26T01:35:00+00:00,2025-12-26T05:55:00+00:00,260,134.5,0,0,31.0,38.0,City Delivery
VEH-013,2025-12-26T13:00:00+00:00,2025-12-26T17:00:00+00:00,240,113.5,5,1,28.4,36.8,City Delivery
VEH-013,2025-12-27T01:10:00+00:00,2025-12-27T06:30:00+00:00,320,464.6,5,1,87.1,60.5,Highway Cruise
VEH-013,2025-12-27T11:40:00+00:00,2025-12-27T17:55:00+00:00,375,364.0,25,5,58.2,70.8,Heavy Haul
VEH-013,2025-12-27T20:40:00+00:00,2025-12-28T01:25:00+00:00,285,128.2,5,1,27.0,36.2,City Delivery
VEH-013,2025-12-28T09:50:00+00:00,2025-12-28T19:40:00+00:00,590,857.7,0,0,87.2,60.1,Highway Cruise
VEH-013,2025-12-29T02:45:00+00:00,2025-12-29T10:00:00+00:00,435,595.0,20,3,82.1,57.3,Highway Cruise
VEH-013,2025-12-29T18:25:00+00:00,2025-12-30T17:20:00+00:00,1375,1486.8,355,3,64.9,47.9,Highway Cruise (Long Haul)
VEH-013,2025-12-30T20:00:00+00:00,2025-12-30T23:35:00+00:00,215,108.9,0,0,30.4,38.0,City Delivery
VEH-014,2025-12-01T00:00:00+00:00,2025-12-01T04:25:00+00:00,265,394.2,0,0,89.3,59.8,Highway Cruise
VEH-014,2025-12-01T14:05:00+00:00,2025-12-01T20:40:00+00:00,395,575.4,0,0,87.4,59.6,Highway Cruise
VEH-014,2025-12-02T02:15:00+00:00,2025-12-02T08:05:00+00:00,350,496.3,10,2,85.1,58.6,Highway Cruise
VEH-014,2025-12-02T10:55:00+00:00,2025-12-02T20:15:00+00:00,560,808.4,5,1,86.6,60.1,Highway Cruise
VEH-014,2025-12-03T01:00:00+00:00,2025-12-03T10:40:00+00:00,580,814.1,20,3,84.2,58.3,Highway Cruise
VEH-014,2025-12-03T16:50:00+00:00,2025-12-03T23:40:00+00:00,410,595.0,5,1,87.1,59.3,Highway Cruise
VEH-014,2025-12-04T03:20:00+00:00,2025-12-04T08:00:00+00:00,280,122.5,5,1,26.2,34.6,City Delivery
VEH-014,2025-12-04T15:45:00+00:00,2025-12-04T23:10:00+00:00,445,642.9,10,2,86.7,59.1,Highway Cruise
VEH-014,2025-12-05T03:55:00+00:00,2025-12-05T12:10:00+00:00,495,500.4,10,2,60.7,73.7,Heavy Haul
VEH-014,2025-12-05T15:55:00+00:00,2025-12-05T18:15:00+00:00,140,66.1,0,0,28.3,36.2,City Delivery
VEH-014,2025-12-05T21:10:00+00:00,2025-12-06T00:45:00+00:00,215,101.3,5,1,28.3,35.3,City Delivery
VEH-014,2025-12-06T02:05:00+00:00,2025-12-06T08:45:00+00:00,400,580.3,5,1,87.0,60.7,Highway Cruise
VEH-014,2025-12-06T15:25:00+00:00,2025-12-06T20:50:00+00:00,325,453.6,10,2,83.7,59.1,Highway Cruise
VEH-014,2025-12-06T21:55:00+00:00,2025-12-07T09:50:00+00:00,715,734.0,15,3,61.6,74.2,Heavy Haul
VEH-014,2025-12-07T13:50:00+00:00,2025-12-07T17:25:00+00:00,215,301.4,5,1,84.1,58.5,Highway Cruise
VEH-014,2025-12-08T02:55:00+00:00,2025-12-09T11:25:00+00:00,1950,1608.6,400,4,49.5,61.7,Heavy Haul (Long Haul)
VEH-014,2025-12-09T20:25:00+00:00,2025-12-10T00:05:00+00:00,220,320.8,5,1,87.5,60.7,Highway Cruise
VEH-014,2025-12-10T07:20:00+00:00,2025-12-10T14:50:00+00:00,450,449.7,15,3,60.0,72.1,Heavy Haul
VEH-014,2025-12-10T18:50:00+00:00,2025-12-11T12:00:00+00:00,1030,1055.2,310,2,61.5,45.5,Highway Cruise (Long Haul)
VEH-014,2025-12-11T19:25:00+00:00,2025-12-12T05:55:00+00:00,630,916.1,0,0,87.2,59.9,Highway Cruise
VEH-014,2025-12-12T15:00:00+00:00,2025-12-12T23:55:00+00:00,535,765.7,15,3,85.9,58.3,Highway Cruise
VEH-014,2025-12-13T09:40:00+00:00,2025-12-13T12:05:00+00:00,145,55.3,15,3,22.9,31.1,City Delivery
VEH-014,2025-12-13T13:10:00+00:00,2025-12-13T15:10:00+00:00,120,44.6,5,1,22.3,32.7,City Delivery
VEH-014,2025-12-13T19:35:00+00:00,2025-12-14T05:50:00+00:00,615,619.5,15,3,60.4,72.4,Heavy Haul
VEH-014,2025-12-14T14:55:00+00:00,2025-12-14T18:10:00+00:00,195,279.7,5,1,86.1,59.1,Highway Cruise
VEH-014,2025-12-14T21:55:00+00:00,2025-12-15T05:05:00+00:00,430,628.2,0,0,87.7,60.0,Highway Cruise
VEH-014,2025-12-15T10:00:00+00:00,2025-12-15T14:35:00+00:00,275,125.2,15,3,27.3,36.7,City Delivery
VEH-014,2025-12-16T00:10:00+00:00,2025-12-16T01:35:00+00:00,85,38.3,0,0,27.0,34.3,City Delivery
VEH-014,2025-12-16T09:50:00+00:00,2025-12-16T11:50:00+00:00,120,54.0,10,2,27.0,34.4,City Delivery
VEH-014,2025-12-16T20:35:00+00:00,2025-12-16T23:25:00+00:00,170,237.4,5,1,83.8,60.1,Highway Cruise
VEH-014,2025-12-17T01:25:00+00:00,2025-12-17T08:10:00+00:00,405,581.8,5,1,86.2,59.5,Highway Cruise
VEH-014,2025-12-17T09:50:00+00:00,2025-12-17T18:30:00+00:00,520,735.1,10,2,84.8,59.2,Highway Cruise
VEH-014,2025-12-18T03:05:00+00:00,2025-12-18T12:40:00+00:00,575,840.1,0,0,87.7,60.6,Highway Cruise
VEH-014,2025-12-18T14:20:00+00:00,2025-12-18T19:55:00+00:00,335,344.3,5,1,61.7,74.3,Heavy Haul
VEH-014,2025-12-19T00:50:00+00:00,2025-12-19T05:20:00+00:00,270,116.3,5,1,25.8,35.6,City Delivery
VEH-014,2025-12-19T10:35:00+00:00,2025-12-19T17:25:00+00:00,410,585.6,5,0,85.7,58.3,Highway Cruise
VEH-014,2025-12-20T02:25:00+00:00,2025-12-20T07:15:00+00:00,290,424.0,0,0,87.7,60.9,Highway Cruise
VEH-014,2025-12-20T14:15:00+00:00,2025-12-20T15:50:00+00:00,95,43.2,0,0,27.3,34.5,City Delivery
VEH-014,2025-12-20T20:15:00+00:00,2025-12-21T01:10:00+00:00,295,412.2,10,2,83.8,58.0,Highway Cruise
VEH-014,2025-12-21T07:55:00+00:00,2025-12-21T15:30:00+00:00,455,664.7,5,1,87.7,60.1,Highway Cruise
VEH-014,2025-12-21T20:10:00+00:00,2025-12-22T03:10:00+00:00,420,586.5,10,2,83.8,58.3,Highway Cruise
VEH-014,2025-12-22T05:35:00+00:00,2025-12-22T11:20:00+00:00,345,495.7,5,1,86.2,58.9,Highway Cruise
VEH-014,2025-12-22T16:45:00+00:00,2025-12-23T02:15:00+00:00,570,585.5,15,3,61.6,74.0,Heavy Haul
VEH-014,2025-12-23T07:30:00+00:00,2025-12-23T12:20:00+00:00,290,306.5,0,0,63.4,76.5,Heavy Haul
VEH-014,2025-12-23T17:10:00+00:00,2025-12-23T20:20:00+00:00,190,85.7,0,0,27.1,36.1,City Delivery
VEH-014,2025-12-24T03:50:00+00:00,2025-12-24T09:55:00+00:00,365,514.1,5,1,84.5,58.4,Highway Cruise
VEH-014,2025-12-24T19:35:00+00:00,2025-12-24T23:20:00+00:00,225,108.8,0,0,29.0,36.0,City Delivery
VEH-014,2025-12-25T08:20:00+00:00,2025-12-25T15:55:00+00:00,455,668.3,0,0,88.1,60.5,Highway Cruise
VEH-014,2025-12-25T18:10:00+00:00,2025-12-25T23:35:00+00:00,325,477.5,0,0,88.2,59.8,Highway Cruise
VEH-014,2025-12-26T06:40:00+00:00,2025-12-26T10:00:00+00:00,200,88.3,5,1,26.5,34.8,City Delivery
VEH-014,2025-12-26T17:25:00+00:00,2025-12-27T00:10:00+00:00,405,577.1,5,1,85.5,58.7,Highway Cruise
VEH-014,2025-12-27T06:45:00+00:00,2025-12-27T09:50:00+00:00,185,76.8,5,1,24.9,35.0,City Delivery
VEH-014,2025-12-27T14:30:00+00:00,2025-12-27T23:45:00+00:00,555,566.6,15,3,61.3,73.8,Heavy Haul
VEH-014,2025-12-28T01:50:00+00:00,2025-12-28T08:15:00+00:00,385,548.5,10,2,85.5,58.7,Highway Cruise
VEH-014,2025-12-28T13:05:00+00:00,2025-12-28T22:05:00+00:00,540,784.4,5,1,87.2,60.0,Highway Cruise
VEH-014,2025-12-29T03:55:00+00:00,2025-12-29T05:20:00+00:00,85,33.8,5,1,23.8,33.9,City Delivery
VEH-014,2025-12-29T11:50:00+00:00,2025-12-29T19:35:00+00:00,465,634.1,25,5,81.8,57.0,Highway Cruise
VEH-014,2025-12-29T22:35:00+00:00,2025-12-30T05:25:00+00:00,410,598.5,5,1,87.6,59.9,Highway Cruise
VEH-014,2025-12-30T14:30:00+00:00,2025-12-30T20:10:00+00:00,340,495.7,5,1,87.5,61.0,Highway Cruise
VEH-015,2025-12-01T00:00:00+00:00,2025-12-01T01:05:00+00:00,65,25.1,0,0,23.2,35.5,City Delivery
VEH-015,2025-12-01T10:55:00+00:00,2025-12-01T13:05:00+00:00,130,59.1,10,2,27.3,35.0,City Delivery
VEH-015,2025-12-01T14:40:00+00:00,2025-12-02T04:15:00+00:00,815,821.1,30,6,60.5,72.7,Heavy Haul
VEH-015,2025-12-02T06:00:00+00:00,2025-12-02T16:00:00+00:00,600,865.3,5,1,86.5,59.3,Highway Cruise
VEH-015,2025-12-02T20:25:00+00:00,2025-12-03T02:10:00+00:00,345,484.5,10,1,84.3,57.5,Highway Cruise
VEH-015,2025-12-03T12:05:00+00:00,2025-12-03T15:25:00+00:00,200,88.4,10,2,26.5,36.2,City Delivery
VEH-015,2025-12-03T16:45:00+00:00,2025-12-03T19:20:00+00:00,155,60.7,10,2,23.5,33.0,City Delivery
VEH-015,2025-12-03T23:10:00+00:00,2025-12-04T10:15:00+00:00,665,957.7,5,1,86.4,59.7,Highway Cruise
VEH-015,2025-12-04T12:15:00+00:00,2025-12-04T14:15:00+00:00,120,51.9,5,1,25.9,34.9,City Delivery
VEH-015,2025-12-04T22:10:00+00:00,2025-12-05T04:25:00+00:00,375,380.5,10,2,60.9,73.8,Heavy Haul
VEH-015,2025-12-05T09:25:00+00:00,2025-12-05T12:30:00+00:00,185,82.2,0,0,26.7,36.3,City Delivery
VEH-015,2025-12-05T17:45:00+00:00,2025-12-05T20:35:00+00:00,170,79.0,0,0,27.9,35.3,City Delivery
VEH-015,2025-12-06T00:55:00+00:00,2025-12-06T05:45:00+00:00,290,432.0,0,0,89.4,60.0,Highway Cruise
VEH-015,2025-12-06T07:00:00+00:00,2025-12-06T10:15:00+00:00,195,279.9,5,1,86.1,57.9,Highway Cruise
VEH-015,2025-12-06T17:15:00+00:00,2025-12-06T21:15:00+00:00,240,110.4,10,2,27.6,36.2,City Delivery
VEH-015,2025-12-06T22:45:00+00:00,2025-12-07T11:35:00+00:00,770,765.9,40,8,59.7,71.9,Heavy Haul
VEH-015,2025-12-07T21:25:00+00:00,2025-12-08T01:20:00+00:00,235,109.8,5,1,28.0,34.9,City Delivery
VEH-015,2025-12-08T10:05:00+00:00,2025-12-08T22:25:00+00:00,740,750.3,20,3,60.8,72.6,Heavy Haul
VEH-015,2025-12-09T03:35:00+00:00,2025-12-09T05:20:00+00:00,105,48.1,0,0,27.5,36.1,City Delivery
VEH-015,2025-12-09T08:00:00+00:00,2025-12-09T11:35:00+00:00,215,102.9,0,0,28.7,34.7,City Delivery
VEH-015,2025-12-09T19:10:00+00:00,2025-12-09T21:40:00+00:00,150,82.8,0,0,33.1,37.0,City Delivery
VEH-015,2025-12-09T23:30:00+00:00,2025-12-10T09:40:00+00:00,610,873.0,15,3,85.9,59.0,Highway Cruise
VEH-015,2025-12-10T13:25:00+00:00,2025-12-10T17:45:00+00:00,260,356.7,15,2,82.3,57.5,Highway Cruise
VEH-015,2025-12-10T19:45:00+00:00,2025-12-11T01:00:00+00:00,315,136.6,10,2,26.0,34.1,City Delivery
VEH-015,2025-12-11T08:50:00+00:00,2025-12-11T13:35:00+00:00,285,123.4,20,4,26.0,34.6,City Delivery
VEH-015,2025-12-11T19:25:00+00:00,2025-12-11T21:10:00+00:00,105,40.5,5,1,23.1,34.1,City Delivery
VEH-015,2025-12-12T02:00:00+00:00,2025-12-12T06:45:00+00:00,285,126.6,5,1,26.6,36.7,City Delivery
VEH-015,2025-12-12T13:45:00+00:00,2025-12-12T16:55:00+00:00,190,75.0,10,2,23.7,33.0,City Delivery
VEH-015,2025-12-12T21:55:00+00:00,2025-12-13T07:05:00+00:00,550,763.0,25,5,83.2,57.6,Highway Cruise
VEH-015,2025-12-13T09:30:00+00:00,2025-12-13T11:00:00+00:00,90,43.8,0,0,29.2,35.6,City Delivery
VEH-015,2025-12-13T12:20:00+00:00,2025-12-13T17:25:00+00:00,305,148.5,0,0,29.2,35.9,City Delivery
VEH-015,2025-12-13T19:20:00+00:00,2025-12-13T21:30:00+00:00,130,61.4,5,1,28.3,34.5,City Delivery
VEH-015,2025-12-14T02:55:00+00:00,2025-12-14T07:10:00+00:00,255,116.6,0,0,27.4,35.7,City Delivery
VEH-015,2025-12-14T15:50:00+00:00,2025-12-14T18:15:00+00:00,145,61.5,0,0,25.5,34.7,City Delivery
VEH-015,2025-12-15T02:20:00+00:00,2025-12-15T06:35:00+00:00,255,118.5,5,1,27.9,35.8,City Delivery
VEH-015,2025-12-15T14:15:00+00:00,2025-12-15T17:55:00+00:00,220,87.4,20,4,23.8,33.8,City Delivery
VEH-015,2025-12-15T23:15:00+00:00,2025-12-16T06:00:00+00:00,405,590.1,10,2,87.4,59.5,Highway Cruise
VEH-015,2025-12-16T12:05:00+00:00,2025-12-16T13:40:00+00:00,95,48.5,5,1,30.6,37.9,City Delivery
VEH-015,2025-12-16T18:50:00+00:00,2025-12-16T22:35:00+00:00,225,92.1,5,1,24.6,36.0,City Delivery
VEH-015,2025-12-17T07:05:00+00:00,2025-12-17T17:35:00+00:00,630,885.3,20,4,84.3,58.5,Highway Cruise
VEH-015,2025-12-17T21:50:00+00:00,2025-12-18T07:00:00+00:00,550,801.5,0,0,87.4,59.5,Highway Cruise
VEH-015,2025-12-18T13:05:00+00:00,2025-12-18T16:40:00+00:00,215,91.8,5,1,25.6,34.3,City Delivery
VEH-015,2025-12-18T19:30:00+00:00,2025-12-18T22:05:00+00:00,155,70.1,5,1,27.1,35.0,City Delivery
VEH-015,2025-12-19T06:00:00+00:00,2025-12-19T09:15:00+00:00,195,91.0,5,1,28.0,35.1,City Delivery
VEH-015,2025-12-19T16:10:00+00:00,2025-12-19T22:05:00+00:00,355,525.3,0,0,88.8,60.4,Highway Cruise
VEH-015,2025-12-20T03:40:00+00:00,2025-12-20T06:45:00+00:00,185,77.0,5,1,25.0,35.6,City Delivery
VEH-015,2025-12-20T07:55:00+00:00,2025-12-20T11:15:00+00:00,200,89.5,0,0,26.8,35.4,City Delivery
VEH-015,2025-12-20T12:15:00+00:00,2025-12-21T02:10:00+00:00,835,853.0,10,2,61.3,73.4,Heavy Haul
VEH-015,2025-12-21T11:10:00+00:00,2025-12-21T15:05:00+00:00,235,120.0,0,0,30.7,37.5,City Delivery
VEH-015,2025-12-21T19:00:00+00:00,2025-12-21T23:35:00+00:00,275,122.6,5,1,26.7,35.0,City Delivery
VEH-015,2025-12-22T04:15:00+00:00,2025-12-22T13:15:00+00:00,540,773.6,5,1,86.0,58.8,Highway Cruise
VEH-015,2025-12-22T19:55:00+00:00,2025-12-23T05:05:00+00:00,550,796.6,10,2,86.9,59.9,Highway Cruise
VEH-015,2025-12-23T07:50:00+00:00,2025-12-23T13:50:00+00:00,360,502.7,15,1,83.8,57.6,Highway Cruise
VEH-015,2025-12-23T23:15:00+00:00,2025-12-24T02:05:00+00:00,170,70.2,0,0,24.8,35.3,City Delivery
VEH-015,2025-12-24T06:30:00+00:00,2025-12-24T08:50:00+00:00,140,62.3,5,1,26.7,33.3,City Delivery
VEH-015,2025-12-24T17:35:00+00:00,2025-12-24T21:40:00+00:00,245,118.8,5,1,29.1,35.4,City Delivery
VEH-015,2025-12-25T02:05:00+00:00,2025-12-25T04:40:00+00:00,155,73.8,0,0,28.6,36.2,City Delivery
VEH-015,2025-12-25T08:40:00+00:00,2025-12-25T12:20:00+00:00,220,313.6,5,1,85.5,59.1,Highway Cruise
VEH-015,2025-12-25T19:25:00+00:00,2025-12-26T04:25:00+00:00,540,766.6,15,3,85.2,58.5,Highway Cruise
VEH-015,2025-12-26T07:45:00+00:00,2025-12-26T16:25:00+00:00,520,743.8,10,2,85.8,59.3,Highway Cruise
VEH-015,2025-12-27T00:35:00+00:00,2025-12-27T01:45:00+00:00,70,37.8,0,0,32.4,37.6,City Delivery
VEH-015,2025-12-27T04:50:00+00:00,2025-12-27T06:20:00+00:00,90,38.5,0,0,25.6,36.4,City Delivery
VEH-015,2025-12-27T15:10:00+00:00,2025-12-27T18:35:00+00:00,205,98.3,5,1,28.8,36.4,City Delivery
